"","week_nr","cust","choice","hyperfinalprice","hyperregprice","hyperdiscount","hyperfinalpricegain","hyperfinalpriceloss","hyperregpricegain","hyperregpriceloss","hyperdiscountgain","hyperdiscountloss","superfinalprice","superregprice","superdiscount","superfinalpricegain","superfinalpriceloss","superregpricegain","superregpriceloss","superdiscountgain","superdiscountloss","convefinalprice","converegprice","convediscount","convefinalpricegain","convefinalpriceloss","converegpricegain","converegpriceloss","convediscountgain","convediscountloss","idx.1","idx.2","chid","brand_alt","brand_focal","loyal_Focal","loyal_Nonfocal","sup_share","hyper_share","conve_share","Nonfocal_intercept","Focal_intercept","loyal_nonfocal"
"1328",123,"123",1,15.370798,28.288022,12.9172244,0.000000e+00,1.477254e+00,0.000000e+00,1.477254e+00, 1.946012718, 0.000000000,11.098674,20.472082, 9.373408,0.000000e+00,1.477254e+00,0.000000e+00,1.477254e+00, 1.946012718, 0.000000000,14.269817,24.221583, 9.9517660,0.000000e+00,1.477254e+00,0.000000e+00,1.477254e+00, 1.946012718, 0.000000000,2653,Nonfocal,2653,"Nonfocal","Nonfocal",0.00,1.00,0.10000000,0.40000000,0.40000000,1,0,1.00
"1329",123,"125",0,15.221518,22.633744, 7.4122255,2.574181e+00,0.000000e+00,2.574181e+00,0.000000e+00, 0.759279478, 0.000000000,11.533879,20.241533, 8.707653,2.574181e+00,0.000000e+00,2.574181e+00,0.000000e+00, 0.759279478, 0.000000000,12.148713,20.506154, 8.3574416,2.574181e+00,0.000000e+00,2.574181e+00,0.000000e+00, 0.759279478, 0.000000000,2696,Focal,2696,"Focal","Nonfocal",0.89,0.11,0.31818182,0.40909091,0.22727273,0,1,0.89
"1330",123,"125",1,15.370798,28.288022,12.9172244,0.000000e+00,6.312779e+00,0.000000e+00,6.312779e+00, 0.000000000, 5.906156193,11.098674,20.472082, 9.373408,0.000000e+00,6.312779e+00,0.000000e+00,6.312779e+00, 0.000000000, 5.906156193,14.269817,24.221583, 9.9517660,0.000000e+00,6.312779e+00,0.000000e+00,6.312779e+00, 0.000000000, 5.906156193,2696,Nonfocal,2696,"Nonfocal","Nonfocal",0.89,0.11,0.31818182,0.40909091,0.22727273,1,0,0.11
"1331",123,"129",1,15.221518,22.633744, 7.4122255,0.000000e+00,2.244576e+01,0.000000e+00,2.244576e+01, 0.000000000,17.369879735,11.533879,20.241533, 8.707653,0.000000e+00,2.244576e+01,0.000000e+00,2.244576e+01, 0.000000000,17.369879735,12.148713,20.506154, 8.3574416,0.000000e+00,2.244576e+01,0.000000e+00,2.244576e+01, 0.000000000,17.369879735,2795,Focal,2795,"Focal","Focal",0.11,0.89,0.36000000,0.16000000,0.44000000,0,1,0.11
"1332",123,"129",0,15.370798,28.288022,12.9172244,1.970263e+00,0.000000e+00,1.970263e+00,0.000000e+00, 0.417162007, 0.000000000,11.098674,20.472082, 9.373408,1.970263e+00,0.000000e+00,1.970263e+00,0.000000e+00, 0.417162007, 0.000000000,14.269817,24.221583, 9.9517660,1.970263e+00,0.000000e+00,1.970263e+00,0.000000e+00, 0.417162007, 0.000000000,2795,Nonfocal,2795,"Nonfocal","Focal",0.11,0.89,0.36000000,0.16000000,0.44000000,1,0,0.89
"1333",123,"13",0,15.221518,22.633744, 7.4122255,0.000000e+00,1.701035e+01,0.000000e+00,1.701035e+01, 1.907220925, 0.000000000,11.533879,20.241533, 8.707653,0.000000e+00,1.701035e+01,0.000000e+00,1.701035e+01, 1.907220925, 0.000000000,12.148713,20.506154, 8.3574416,0.000000e+00,1.701035e+01,0.000000e+00,1.701035e+01, 1.907220925, 0.000000000, 260,Focal, 260,"Focal","Nonfocal",0.00,1.00,0.23076923,0.23076923,0.46153846,0,1,0.00
"1334",123,"13",1,15.370798,28.288022,12.9172244,6.052971e+00,0.000000e+00,6.052971e+00,0.000000e+00, 1.026426928, 0.000000000,11.098674,20.472082, 9.373408,6.052971e+00,0.000000e+00,6.052971e+00,0.000000e+00, 1.026426928, 0.000000000,14.269817,24.221583, 9.9517660,6.052971e+00,0.000000e+00,6.052971e+00,0.000000e+00, 1.026426928, 0.000000000, 260,Nonfocal, 260,"Nonfocal","Nonfocal",0.00,1.00,0.23076923,0.23076923,0.46153846,1,0,1.00
"1335",123,"131",0,15.221518,22.633744, 7.4122255,0.000000e+00,1.936524e+01,0.000000e+00,1.936524e+01, 0.000000000, 2.875329316,11.533879,20.241533, 8.707653,0.000000e+00,1.936524e+01,0.000000e+00,1.936524e+01, 0.000000000, 2.875329316,12.148713,20.506154, 8.3574416,0.000000e+00,1.936524e+01,0.000000e+00,1.936524e+01, 0.000000000, 2.875329316,2831,Focal,2831,"Focal","Nonfocal",0.00,1.00,0.37500000,0.25000000,0.31250000,0,1,0.00
"1336",123,"131",1,15.370798,28.288022,12.9172244,0.000000e+00,1.034503e+01,0.000000e+00,1.034503e+01, 0.000000000, 3.587885563,11.098674,20.472082, 9.373408,0.000000e+00,1.034503e+01,0.000000e+00,1.034503e+01, 0.000000000, 3.587885563,14.269817,24.221583, 9.9517660,0.000000e+00,1.034503e+01,0.000000e+00,1.034503e+01, 0.000000000, 3.587885563,2831,Nonfocal,2831,"Nonfocal","Nonfocal",0.00,1.00,0.37500000,0.25000000,0.31250000,1,0,1.00
"1337",123,"132",0,15.221518,22.633744, 7.4122255,2.968258e+00,0.000000e+00,2.968258e+00,0.000000e+00, 1.347326900, 0.000000000,11.533879,20.241533, 8.707653,2.968258e+00,0.000000e+00,2.968258e+00,0.000000e+00, 1.347326900, 0.000000000,12.148713,20.506154, 8.3574416,2.968258e+00,0.000000e+00,2.968258e+00,0.000000e+00, 1.347326900, 0.000000000,2849,Focal,2849,"Focal","Nonfocal",0.00,1.00,0.29411765,0.35294118,0.29411765,0,1,0.00
"1338",123,"132",1,15.370798,28.288022,12.9172244,0.000000e+00,9.670352e+00,0.000000e+00,9.670352e+00, 0.000000000, 2.098173129,11.098674,20.472082, 9.373408,0.000000e+00,9.670352e+00,0.000000e+00,9.670352e+00, 0.000000000, 2.098173129,14.269817,24.221583, 9.9517660,0.000000e+00,9.670352e+00,0.000000e+00,9.670352e+00, 0.000000000, 2.098173129,2849,Nonfocal,2849,"Nonfocal","Nonfocal",0.00,1.00,0.29411765,0.35294118,0.29411765,1,0,1.00
"1339",123,"141",0,15.221518,22.633744, 7.4122255,4.734867e+00,0.000000e+00,4.734867e+00,0.000000e+00, 5.236370310, 0.000000000,11.533879,20.241533, 8.707653,4.734867e+00,0.000000e+00,4.734867e+00,0.000000e+00, 5.236370310, 0.000000000,12.148713,20.506154, 8.3574416,4.734867e+00,0.000000e+00,4.734867e+00,0.000000e+00, 5.236370310, 0.000000000,3047,Focal,3047,"Focal","Nonfocal",0.00,1.00,0.35000000,0.30000000,0.30000000,0,1,0.00
"1340",123,"141",1,15.370798,28.288022,12.9172244,0.000000e+00,5.188307e+00,0.000000e+00,5.188307e+00, 0.000000000, 4.827550742,11.098674,20.472082, 9.373408,0.000000e+00,5.188307e+00,0.000000e+00,5.188307e+00, 0.000000000, 4.827550742,14.269817,24.221583, 9.9517660,0.000000e+00,5.188307e+00,0.000000e+00,5.188307e+00, 0.000000000, 4.827550742,3047,Nonfocal,3047,"Nonfocal","Nonfocal",0.00,1.00,0.35000000,0.30000000,0.30000000,1,0,1.00
"1341",123,"142",0,15.221518,22.633744, 7.4122255,0.000000e+00,2.598879e+00,0.000000e+00,2.598879e+00, 0.000000000, 5.160819372,11.533879,20.241533, 8.707653,0.000000e+00,2.598879e+00,0.000000e+00,2.598879e+00, 0.000000000, 5.160819372,12.148713,20.506154, 8.3574416,0.000000e+00,2.598879e+00,0.000000e+00,2.598879e+00, 0.000000000, 5.160819372,3071,Focal,3071,"Focal","Nonfocal",0.89,0.11,0.30000000,0.30000000,0.35000000,0,1,0.89
"1342",123,"142",1,15.370798,28.288022,12.9172244,4.167754e+00,0.000000e+00,4.167754e+00,0.000000e+00, 3.601987730, 0.000000000,11.098674,20.472082, 9.373408,4.167754e+00,0.000000e+00,4.167754e+00,0.000000e+00, 3.601987730, 0.000000000,14.269817,24.221583, 9.9517660,4.167754e+00,0.000000e+00,4.167754e+00,0.000000e+00, 3.601987730, 0.000000000,3071,Nonfocal,3071,"Nonfocal","Nonfocal",0.89,0.11,0.30000000,0.30000000,0.35000000,1,0,0.11
"1343",123,"149",0,15.221518,22.633744, 7.4122255,2.197988e+00,0.000000e+00,2.197988e+00,0.000000e+00, 3.512062456, 0.000000000,11.533879,20.241533, 8.707653,2.197988e+00,0.000000e+00,2.197988e+00,0.000000e+00, 3.512062456, 0.000000000,12.148713,20.506154, 8.3574416,2.197988e+00,0.000000e+00,2.197988e+00,0.000000e+00, 3.512062456, 0.000000000,3219,Focal,3219,"Focal","Nonfocal",0.00,1.00,0.40000000,0.20000000,0.35000000,0,1,0.00
"1344",123,"149",1,15.370798,28.288022,12.9172244,0.000000e+00,3.488007e+00,0.000000e+00,3.488007e+00, 0.000000000, 0.018005028,11.098674,20.472082, 9.373408,0.000000e+00,3.488007e+00,0.000000e+00,3.488007e+00, 0.000000000, 0.018005028,14.269817,24.221583, 9.9517660,0.000000e+00,3.488007e+00,0.000000e+00,3.488007e+00, 0.000000000, 0.018005028,3219,Nonfocal,3219,"Nonfocal","Nonfocal",0.00,1.00,0.40000000,0.20000000,0.35000000,1,0,1.00
"1345",123,"15",0,15.221518,22.633744, 7.4122255,0.000000e+00,7.698757e+00,0.000000e+00,7.698757e+00, 0.000000000, 0.790636491,11.533879,20.241533, 8.707653,0.000000e+00,7.698757e+00,0.000000e+00,7.698757e+00, 0.000000000, 0.790636491,12.148713,20.506154, 8.3574416,0.000000e+00,7.698757e+00,0.000000e+00,7.698757e+00, 0.000000000, 0.790636491, 308,Focal, 308,"Focal","Nonfocal",0.00,1.00,0.26923077,0.42307692,0.26923077,0,1,0.00
"1346",123,"15",1,15.370798,28.288022,12.9172244,0.000000e+00,9.398276e+00,0.000000e+00,9.398276e+00, 0.000000000, 1.441387333,11.098674,20.472082, 9.373408,0.000000e+00,9.398276e+00,0.000000e+00,9.398276e+00, 0.000000000, 1.441387333,14.269817,24.221583, 9.9517660,0.000000e+00,9.398276e+00,0.000000e+00,9.398276e+00, 0.000000000, 1.441387333, 308,Nonfocal, 308,"Nonfocal","Nonfocal",0.00,1.00,0.26923077,0.42307692,0.26923077,1,0,1.00
"1347",123,"19",0,15.221518,22.633744, 7.4122255,0.000000e+00,1.115186e+01,0.000000e+00,1.115186e+01, 0.000000000,10.087781134,11.533879,20.241533, 8.707653,0.000000e+00,1.115186e+01,0.000000e+00,1.115186e+01, 0.000000000,10.087781134,12.148713,20.506154, 8.3574416,0.000000e+00,1.115186e+01,0.000000e+00,1.115186e+01, 0.000000000,10.087781134, 394,Focal, 394,"Focal","Nonfocal",0.00,1.00,0.25000000,0.50000000,0.18750000,0,1,0.00
"1348",123,"19",1,15.370798,28.288022,12.9172244,5.738525e+00,0.000000e+00,5.738525e+00,0.000000e+00, 4.075619667, 0.000000000,11.098674,20.472082, 9.373408,5.738525e+00,0.000000e+00,5.738525e+00,0.000000e+00, 4.075619667, 0.000000000,14.269817,24.221583, 9.9517660,5.738525e+00,0.000000e+00,5.738525e+00,0.000000e+00, 4.075619667, 0.000000000, 394,Nonfocal, 394,"Nonfocal","Nonfocal",0.00,1.00,0.25000000,0.50000000,0.18750000,1,0,1.00
"1349",123,"20",0,15.221518,22.633744, 7.4122255,6.077343e+00,0.000000e+00,6.077343e+00,0.000000e+00, 0.000000000, 1.414463931,11.533879,20.241533, 8.707653,6.077343e+00,0.000000e+00,6.077343e+00,0.000000e+00, 0.000000000, 1.414463931,12.148713,20.506154, 8.3574416,6.077343e+00,0.000000e+00,6.077343e+00,0.000000e+00, 0.000000000, 1.414463931, 420,Focal, 420,"Focal","Nonfocal",0.00,1.00,0.15789474,0.26315789,0.52631579,0,1,0.00
"1350",123,"20",1,15.370798,28.288022,12.9172244,3.726597e+00,0.000000e+00,3.726597e+00,0.000000e+00, 0.971854261, 0.000000000,11.098674,20.472082, 9.373408,3.726597e+00,0.000000e+00,3.726597e+00,0.000000e+00, 0.971854261, 0.000000000,14.269817,24.221583, 9.9517660,3.726597e+00,0.000000e+00,3.726597e+00,0.000000e+00, 0.971854261, 0.000000000, 420,Nonfocal, 420,"Nonfocal","Nonfocal",0.00,1.00,0.15789474,0.26315789,0.52631579,1,0,1.00
"1351",123,"22",0,15.221518,22.633744, 7.4122255,7.764250e+00,0.000000e+00,7.764250e+00,0.000000e+00, 2.615263644, 0.000000000,11.533879,20.241533, 8.707653,7.764250e+00,0.000000e+00,7.764250e+00,0.000000e+00, 2.615263644, 0.000000000,12.148713,20.506154, 8.3574416,7.764250e+00,0.000000e+00,7.764250e+00,0.000000e+00, 2.615263644, 0.000000000, 458,Focal, 458,"Focal","Nonfocal",0.00,1.00,0.25000000,0.40000000,0.30000000,0,1,0.00
"1352",123,"22",1,15.370798,28.288022,12.9172244,2.993197e+00,0.000000e+00,2.993197e+00,0.000000e+00, 0.000000000, 0.548036828,11.098674,20.472082, 9.373408,2.993197e+00,0.000000e+00,2.993197e+00,0.000000e+00, 0.000000000, 0.548036828,14.269817,24.221583, 9.9517660,2.993197e+00,0.000000e+00,2.993197e+00,0.000000e+00, 0.000000000, 0.548036828, 458,Nonfocal, 458,"Nonfocal","Nonfocal",0.00,1.00,0.25000000,0.40000000,0.30000000,1,0,1.00
"1353",123,"24",0,15.221518,22.633744, 7.4122255,5.501576e+00,0.000000e+00,5.501576e+00,0.000000e+00, 0.000000000, 0.911910286,11.533879,20.241533, 8.707653,5.501576e+00,0.000000e+00,5.501576e+00,0.000000e+00, 0.000000000, 0.911910286,12.148713,20.506154, 8.3574416,5.501576e+00,0.000000e+00,5.501576e+00,0.000000e+00, 0.000000000, 0.911910286, 507,Focal, 507,"Focal","Nonfocal",0.89,0.11,0.21052632,0.36842105,0.36842105,0,1,0.89
"1354",123,"24",1,15.370798,28.288022,12.9172244,0.000000e+00,6.868686e-01,0.000000e+00,6.868686e-01, 0.000000000, 0.490913082,11.098674,20.472082, 9.373408,0.000000e+00,6.868686e-01,0.000000e+00,6.868686e-01, 0.000000000, 0.490913082,14.269817,24.221583, 9.9517660,0.000000e+00,6.868686e-01,0.000000e+00,6.868686e-01, 0.000000000, 0.490913082, 507,Nonfocal, 507,"Nonfocal","Nonfocal",0.89,0.11,0.21052632,0.36842105,0.36842105,1,0,0.11
"1355",123,"26",1,15.221518,22.633744, 7.4122255,0.000000e+00,2.818376e+01,0.000000e+00,2.818376e+01, 0.000000000, 3.165146471,11.533879,20.241533, 8.707653,0.000000e+00,2.818376e+01,0.000000e+00,2.818376e+01, 0.000000000, 3.165146471,12.148713,20.506154, 8.3574416,0.000000e+00,2.818376e+01,0.000000e+00,2.818376e+01, 0.000000000, 3.165146471, 552,Focal, 552,"Focal","Focal",0.11,0.89,0.30000000,0.40000000,0.25000000,0,1,0.11
"1356",123,"26",0,15.370798,28.288022,12.9172244,3.266515e-01,0.000000e+00,3.266515e-01,0.000000e+00, 0.000000000, 0.423659880,11.098674,20.472082, 9.373408,3.266515e-01,0.000000e+00,3.266515e-01,0.000000e+00, 0.000000000, 0.423659880,14.269817,24.221583, 9.9517660,3.266515e-01,0.000000e+00,3.266515e-01,0.000000e+00, 0.000000000, 0.423659880, 552,Nonfocal, 552,"Nonfocal","Focal",0.11,0.89,0.30000000,0.40000000,0.25000000,1,0,0.89
"1357",123,"29",0,15.221518,22.633744, 7.4122255,0.000000e+00,4.524480e-01,0.000000e+00,4.524480e-01, 0.000000000, 3.100048066,11.533879,20.241533, 8.707653,0.000000e+00,4.524480e-01,0.000000e+00,4.524480e-01, 0.000000000, 3.100048066,12.148713,20.506154, 8.3574416,0.000000e+00,4.524480e-01,0.000000e+00,4.524480e-01, 0.000000000, 3.100048066, 609,Focal, 609,"Focal","Nonfocal",0.89,0.11,0.30769231,0.38461538,0.23076923,0,1,0.89
"1358",123,"29",1,15.370798,28.288022,12.9172244,0.000000e+00,1.696565e+00,0.000000e+00,1.696565e+00, 0.931472596, 0.000000000,11.098674,20.472082, 9.373408,0.000000e+00,1.696565e+00,0.000000e+00,1.696565e+00, 0.931472596, 0.000000000,14.269817,24.221583, 9.9517660,0.000000e+00,1.696565e+00,0.000000e+00,1.696565e+00, 0.931472596, 0.000000000, 609,Nonfocal, 609,"Nonfocal","Nonfocal",0.89,0.11,0.30769231,0.38461538,0.23076923,1,0,0.11
"1359",123,"3",1,15.221518,22.633744, 7.4122255,0.000000e+00,2.714418e+01,0.000000e+00,2.714418e+01, 6.354777226, 0.000000000,11.533879,20.241533, 8.707653,0.000000e+00,2.714418e+01,0.000000e+00,2.714418e+01, 6.354777226, 0.000000000,12.148713,20.506154, 8.3574416,0.000000e+00,2.714418e+01,0.000000e+00,2.714418e+01, 6.354777226, 0.000000000,  51,Focal,  51,"Focal","Focal",0.11,0.89,0.31250000,0.37500000,0.25000000,0,1,0.11
"1360",123,"3",0,15.370798,28.288022,12.9172244,6.489002e+00,0.000000e+00,6.489002e+00,0.000000e+00, 0.552325409, 0.000000000,11.098674,20.472082, 9.373408,6.489002e+00,0.000000e+00,6.489002e+00,0.000000e+00, 0.552325409, 0.000000000,14.269817,24.221583, 9.9517660,6.489002e+00,0.000000e+00,6.489002e+00,0.000000e+00, 0.552325409, 0.000000000,  51,Nonfocal,  51,"Nonfocal","Focal",0.11,0.89,0.31250000,0.37500000,0.25000000,1,0,0.89
"1361",123,"31",0,15.221518,22.633744, 7.4122255,3.727630e+00,0.000000e+00,3.727630e+00,0.000000e+00, 1.417469985, 0.000000000,11.533879,20.241533, 8.707653,3.727630e+00,0.000000e+00,3.727630e+00,0.000000e+00, 1.417469985, 0.000000000,12.148713,20.506154, 8.3574416,3.727630e+00,0.000000e+00,3.727630e+00,0.000000e+00, 1.417469985, 0.000000000, 663,Focal, 663,"Focal","Nonfocal",0.00,1.00,0.21739130,0.30434783,0.43478261,0,1,0.00
"1362",123,"31",1,15.370798,28.288022,12.9172244,4.744966e+00,0.000000e+00,4.744966e+00,0.000000e+00, 2.971886421, 0.000000000,11.098674,20.472082, 9.373408,4.744966e+00,0.000000e+00,4.744966e+00,0.000000e+00, 2.971886421, 0.000000000,14.269817,24.221583, 9.9517660,4.744966e+00,0.000000e+00,4.744966e+00,0.000000e+00, 2.971886421, 0.000000000, 663,Nonfocal, 663,"Nonfocal","Nonfocal",0.00,1.00,0.21739130,0.30434783,0.43478261,1,0,1.00
"1363",123,"34",1,15.221518,22.633744, 7.4122255,0.000000e+00,4.910404e+00,0.000000e+00,4.910404e+00, 0.000000000, 2.165980108,11.533879,20.241533, 8.707653,0.000000e+00,4.910404e+00,0.000000e+00,4.910404e+00, 0.000000000, 2.165980108,12.148713,20.506154, 8.3574416,0.000000e+00,4.910404e+00,0.000000e+00,4.910404e+00, 0.000000000, 2.165980108, 723,Focal, 723,"Focal","Focal",1.00,0.00,0.20000000,0.46666667,0.26666667,0,1,1.00
"1364",123,"34",0,15.370798,28.288022,12.9172244,1.101805e+00,0.000000e+00,1.101805e+00,0.000000e+00, 1.989901652, 0.000000000,11.098674,20.472082, 9.373408,1.101805e+00,0.000000e+00,1.101805e+00,0.000000e+00, 1.989901652, 0.000000000,14.269817,24.221583, 9.9517660,1.101805e+00,0.000000e+00,1.101805e+00,0.000000e+00, 1.989901652, 0.000000000, 723,Nonfocal, 723,"Nonfocal","Focal",1.00,0.00,0.20000000,0.46666667,0.26666667,1,0,0.00
"1365",123,"36",1,15.221518,22.633744, 7.4122255,0.000000e+00,2.263519e+01,0.000000e+00,2.263519e+01, 0.000000000,12.162540105,11.533879,20.241533, 8.707653,0.000000e+00,2.263519e+01,0.000000e+00,2.263519e+01, 0.000000000,12.162540105,12.148713,20.506154, 8.3574416,0.000000e+00,2.263519e+01,0.000000e+00,2.263519e+01, 0.000000000,12.162540105, 762,Focal, 762,"Focal","Focal",0.11,0.89,0.50000000,0.30000000,0.15000000,0,1,0.11
"1366",123,"36",0,15.370798,28.288022,12.9172244,1.404585e+01,0.000000e+00,1.404585e+01,0.000000e+00, 8.767374333, 0.000000000,11.098674,20.472082, 9.373408,1.404585e+01,0.000000e+00,1.404585e+01,0.000000e+00, 8.767374333, 0.000000000,14.269817,24.221583, 9.9517660,1.404585e+01,0.000000e+00,1.404585e+01,0.000000e+00, 8.767374333, 0.000000000, 762,Nonfocal, 762,"Nonfocal","Focal",0.11,0.89,0.50000000,0.30000000,0.15000000,1,0,0.89
"1367",123,"45",0,15.221518,22.633744, 7.4122255,3.729692e+00,0.000000e+00,3.729692e+00,0.000000e+00, 0.793667914, 0.000000000,11.533879,20.241533, 8.707653,3.729692e+00,0.000000e+00,3.729692e+00,0.000000e+00, 0.793667914, 0.000000000,12.148713,20.506154, 8.3574416,3.729692e+00,0.000000e+00,3.729692e+00,0.000000e+00, 0.793667914, 0.000000000, 962,Focal, 962,"Focal","Nonfocal",0.00,1.00,0.33333333,0.33333333,0.29166667,0,1,0.00
"1368",123,"45",1,15.370798,28.288022,12.9172244,0.000000e+00,5.987528e+00,0.000000e+00,5.987528e+00, 0.000000000, 3.171555762,11.098674,20.472082, 9.373408,0.000000e+00,5.987528e+00,0.000000e+00,5.987528e+00, 0.000000000, 3.171555762,14.269817,24.221583, 9.9517660,0.000000e+00,5.987528e+00,0.000000e+00,5.987528e+00, 0.000000000, 3.171555762, 962,Nonfocal, 962,"Nonfocal","Nonfocal",0.00,1.00,0.33333333,0.33333333,0.29166667,1,0,1.00
"1369",123,"46",0,15.221518,22.633744, 7.4122255,0.000000e+00,1.436021e+01,0.000000e+00,1.436021e+01, 0.000000000,11.686711108,11.533879,20.241533, 8.707653,0.000000e+00,1.436021e+01,0.000000e+00,1.436021e+01, 0.000000000,11.686711108,12.148713,20.506154, 8.3574416,0.000000e+00,1.436021e+01,0.000000e+00,1.436021e+01, 0.000000000,11.686711108, 981,Focal, 981,"Focal","Nonfocal",0.00,1.00,0.41176471,0.29411765,0.23529412,0,1,0.00
"1370",123,"46",1,15.370798,28.288022,12.9172244,0.000000e+00,1.043934e+01,0.000000e+00,1.043934e+01, 0.000000000, 2.347592848,11.098674,20.472082, 9.373408,0.000000e+00,1.043934e+01,0.000000e+00,1.043934e+01, 0.000000000, 2.347592848,14.269817,24.221583, 9.9517660,0.000000e+00,1.043934e+01,0.000000e+00,1.043934e+01, 0.000000000, 2.347592848, 981,Nonfocal, 981,"Nonfocal","Nonfocal",0.00,1.00,0.41176471,0.29411765,0.23529412,1,0,1.00
"1371",123,"48",0,15.221518,22.633744, 7.4122255,0.000000e+00,2.388683e+01,0.000000e+00,2.388683e+01, 0.000000000, 4.215536244,11.533879,20.241533, 8.707653,0.000000e+00,2.388683e+01,0.000000e+00,2.388683e+01, 0.000000000, 4.215536244,12.148713,20.506154, 8.3574416,0.000000e+00,2.388683e+01,0.000000e+00,2.388683e+01, 0.000000000, 4.215536244,1021,Focal,1021,"Focal","Nonfocal",0.00,1.00,0.23529412,0.23529412,0.47058824,0,1,0.00
"1372",123,"48",1,15.370798,28.288022,12.9172244,0.000000e+00,1.438942e+01,0.000000e+00,1.438942e+01, 0.000000000, 5.845520632,11.098674,20.472082, 9.373408,0.000000e+00,1.438942e+01,0.000000e+00,1.438942e+01, 0.000000000, 5.845520632,14.269817,24.221583, 9.9517660,0.000000e+00,1.438942e+01,0.000000e+00,1.438942e+01, 0.000000000, 5.845520632,1021,Nonfocal,1021,"Nonfocal","Nonfocal",0.00,1.00,0.23529412,0.23529412,0.47058824,1,0,1.00
"1373",123,"5",1,15.221518,22.633744, 7.4122255,0.000000e+00,1.539842e+01,0.000000e+00,1.539842e+01, 0.000000000,20.493855817,11.533879,20.241533, 8.707653,0.000000e+00,1.539842e+01,0.000000e+00,1.539842e+01, 0.000000000,20.493855817,12.148713,20.506154, 8.3574416,0.000000e+00,1.539842e+01,0.000000e+00,1.539842e+01, 0.000000000,20.493855817,  92,Focal,  92,"Focal","Focal",0.11,0.89,0.38461538,0.15384615,0.38461538,0,1,0.11
"1374",123,"5",0,15.370798,28.288022,12.9172244,1.138897e+01,0.000000e+00,1.138897e+01,0.000000e+00, 6.208498705, 0.000000000,11.098674,20.472082, 9.373408,1.138897e+01,0.000000e+00,1.138897e+01,0.000000e+00, 6.208498705, 0.000000000,14.269817,24.221583, 9.9517660,1.138897e+01,0.000000e+00,1.138897e+01,0.000000e+00, 6.208498705, 0.000000000,  92,Nonfocal,  92,"Nonfocal","Focal",0.11,0.89,0.38461538,0.15384615,0.38461538,1,0,0.89
"1375",123,"51",0,15.221518,22.633744, 7.4122255,0.000000e+00,3.134390e+00,0.000000e+00,3.134390e+00, 0.000000000, 3.286961468,11.533879,20.241533, 8.707653,0.000000e+00,3.134390e+00,0.000000e+00,3.134390e+00, 0.000000000, 3.286961468,12.148713,20.506154, 8.3574416,0.000000e+00,3.134390e+00,0.000000e+00,3.134390e+00, 0.000000000, 3.286961468,1088,Focal,1088,"Focal","Nonfocal",0.89,0.11,0.27777778,0.33333333,0.33333333,0,1,0.89
"1376",123,"51",1,15.370798,28.288022,12.9172244,1.486329e+00,0.000000e+00,1.486329e+00,0.000000e+00, 0.832600952, 0.000000000,11.098674,20.472082, 9.373408,1.486329e+00,0.000000e+00,1.486329e+00,0.000000e+00, 0.832600952, 0.000000000,14.269817,24.221583, 9.9517660,1.486329e+00,0.000000e+00,1.486329e+00,0.000000e+00, 0.832600952, 0.000000000,1088,Nonfocal,1088,"Nonfocal","Nonfocal",0.89,0.11,0.27777778,0.33333333,0.33333333,1,0,0.11
"1377",123,"54",0,15.221518,22.633744, 7.4122255,5.916898e+00,0.000000e+00,5.916898e+00,0.000000e+00, 0.000000000, 1.103964799,11.533879,20.241533, 8.707653,5.916898e+00,0.000000e+00,5.916898e+00,0.000000e+00, 0.000000000, 1.103964799,12.148713,20.506154, 8.3574416,5.916898e+00,0.000000e+00,5.916898e+00,0.000000e+00, 0.000000000, 1.103964799,1154,Focal,1154,"Focal","Nonfocal",0.00,1.00,0.35714286,0.21428571,0.35714286,0,1,0.00
"1378",123,"54",1,15.370798,28.288022,12.9172244,2.444908e+00,0.000000e+00,2.444908e+00,0.000000e+00, 0.429637301, 0.000000000,11.098674,20.472082, 9.373408,2.444908e+00,0.000000e+00,2.444908e+00,0.000000e+00, 0.429637301, 0.000000000,14.269817,24.221583, 9.9517660,2.444908e+00,0.000000e+00,2.444908e+00,0.000000e+00, 0.429637301, 0.000000000,1154,Nonfocal,1154,"Nonfocal","Nonfocal",0.00,1.00,0.35714286,0.21428571,0.35714286,1,0,1.00
"1379",123,"59",0,15.221518,22.633744, 7.4122255,0.000000e+00,1.238756e+01,0.000000e+00,1.238756e+01, 0.000000000, 6.744916220,11.533879,20.241533, 8.707653,0.000000e+00,1.238756e+01,0.000000e+00,1.238756e+01, 0.000000000, 6.744916220,12.148713,20.506154, 8.3574416,0.000000e+00,1.238756e+01,0.000000e+00,1.238756e+01, 0.000000000, 6.744916220,1265,Focal,1265,"Focal","Nonfocal",0.00,1.00,0.42105263,0.15789474,0.36842105,0,1,0.00
"1380",123,"59",1,15.370798,28.288022,12.9172244,0.000000e+00,1.213504e+01,0.000000e+00,1.213504e+01, 0.000000000, 2.103569193,11.098674,20.472082, 9.373408,0.000000e+00,1.213504e+01,0.000000e+00,1.213504e+01, 0.000000000, 2.103569193,14.269817,24.221583, 9.9517660,0.000000e+00,1.213504e+01,0.000000e+00,1.213504e+01, 0.000000000, 2.103569193,1265,Nonfocal,1265,"Nonfocal","Nonfocal",0.00,1.00,0.42105263,0.15789474,0.36842105,1,0,1.00
