"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","nondepth","cop_logavgregprice","cop_logavgdiscount","cop_logavgfinalprice","cop_lognondepth","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","avgfinalprice1","avgregprice1","nondepth1","avgcompfinalprice1","dlogtotalvolume","dlogavgfinalprice","dlogavgregprice","dlognondepth","dlogavgcompfinalprice","dlogavgfinalprice_loss","dlogavgfinalprice_gain","dlogavgregprice_loss","dlogavgregprice_gain","dlognondepth_loss","dlognondepth_gain"
"341",128,0,"A","supermarket",3,51.4924995932648,2,30.5960665747989,17.1641665310883,13.4319000437106,0.439007413285409,0.560992586714591,0.519508300572686,0.471239678891132,0.464435492232974,-0.0701944025693673,2.21875,25.7667277587098,16.0395069438431,9.72722081486663,1,12.9113356556582,47.4895320099313,0.271877508773051,14.3216030125114,1.09861228866811,0.28471821092489,-0.439637850626634,0.724356061551524,0.113285765322087,0.28471821092489,0,0,-0.439637850626634,0.724356061551524,0
"342",129,0,"A","convenience",3,33.6452735435436,2,27.8118152159732,11.2150911811812,16.596724034792,0.59675083794099,0.40324916205901,0.255867011380554,0.78391493735247,-0.23700608688691,-0.817530539431769,3.07843137254902,20.579628741081,12.7507714248334,7.82885731624767,2,6.79631914702415,18.3733256009873,0.369901415487839,16.0395069438431,0.405465108108164,0.500879134510155,0.414561020984105,0.0863181135260508,-0.229463089121363,0.500879134510155,0,0.414561020984105,0,0.0863181135260508,0
"343",129,0,"A","hypermarket",2,7.1363497180597,1,10.7406928972341,3.56817485902985,7.17251803820425,0.667789136774527,0.332210863225473,-1.54786625267335,-0.332304466738113,-1.93063682491174,-1.11985930431684,3.07843137254902,20.579628741081,12.7507714248334,7.82885731624767,2,5.61621659195656,9.663982433849,0.581149296410684,16.0395069438431,0,-0.453604011831094,0.105633779069483,-0.559237790900577,-0.229463089121363,0,-0.453604011831094,0.105633779069483,0,0,-0.559237790900577
"344",130,1,"A","convenience",6,165.859628035629,5,38.7474836932961,27.6432713392716,11.1042123540245,0.286578928374276,0.713421071625724,0.800609646835189,0.255867011380554,1.34060521927582,0.767435910591081,3.36538461538462,23.6404666435332,12.1856241561499,11.4548424873833,3,11.2150911811812,27.8118152159732,0.40324916205901,12.7507714248334,0.693147180559945,0.902122048924649,0.331604878568473,0.570517170356176,-0.0453348645977036,0.902122048924649,0,0.331604878568473,0,0.570517170356176,0
"345",130,1,"A","supermarket",10,72.2278028213761,5,11.7745707604336,7.22278028213761,4.55179047829595,0.386578039310908,0.613421960689092,-1.28293918832951,-0.860897672118606,-0.924490215286583,0.113069230406168,3.36538461538462,23.6404666435332,12.1856241561499,11.4548424873833,3,17.1641665310883,30.5960665747989,0.560992586714591,16.0395069438431,1.20397280432594,-0.865583910020768,-0.954929271617037,0.0893453615962684,-0.274797953719067,0,-0.865583910020768,0,-0.954929271617037,0.0893453615962684,0
"346",131,1,"A","convenience",2,96.7721458233585,2,56.958282928099,48.3860729116792,8.57221001641971,0.150499796969666,0.849500203030334,2.11932203911173,-0.119209362867892,2.58519619077879,1.41962198460324,3.56521739130435,20.3900542773519,12.9405963610838,7.44945791626808,6,27.6432713392716,38.7474836932961,0.713421071625724,12.1856241561499,-1.09861228866811,0.559829675404103,0.385253304682699,0.174576370721405,0.0601124655629355,0.559829675404103,0,0.385253304682699,0,0.174576370721405,0
"347",131,1,"A","hypermarket",2,11.4317359169787,1,13.7715130235302,5.71586795848935,8.0556450650408,0.584949892671694,0.415050107328306,-0.962563895756543,-0.199528759969279,-1.31122718080032,-0.767435910591081,3.56521739130435,20.3900542773519,12.9405963610838,7.44945791626808,2,3.56817485902985,10.7406928972341,0.332210863225473,12.7507714248334,0,0.471191938373979,0.248562582385575,0.222629355988404,0.0147776009652318,0.471191938373979,0,0.248562582385575,0,0.222629355988404,0
"348",131,1,"A","supermarket",3,25.349594511751,2,21.7790854955092,8.44986483725033,13.3292206582589,0.612019299938343,0.387980700061657,-0.187100917864167,0.464435492232974,-0.687950132622122,-0.869766131308462,3.56521739130435,20.3900542773519,12.9405963610838,7.44945791626808,10,7.22278028213761,11.7745707604336,0.613421960689092,12.1856241561499,-1.20397280432594,0.156910486240778,0.615007942582977,-0.458097456342198,0.0601124655629355,0.156910486240778,0,0.615007942582977,0,0,-0.458097456342198
"349",132,0,"A","convenience",4,37.0069644076349,2,16.0060886683641,9.25174110190873,6.75434756645537,0.421986139549838,0.578013860450162,-0.703487771556067,-0.404110604979703,-0.554735740839413,-0.027448281360703,3.47916666666667,25.1316856628546,14.2925244342565,10.8391612285981,2,48.3860729116792,56.958282928099,0.849500203030334,12.9405963610838,0.693147180559945,-1.6544002615108,-1.26934992980148,-0.385050331709319,0.099367259092551,0,-1.6544002615108,0,-1.26934992980148,0,-0.385050331709319
"350",132,0,"A","hypermarket",8,51.945416040105,4,12.8735154135211,6.49317700501312,6.38033840850797,0.495617413236378,0.504382586763622,-1.11985930431684,-0.498679957779058,-1.1313506292765,-0.345222629722377,3.47916666666667,25.1316856628546,14.2925244342565,10.8391612285981,2,5.71586795848935,13.7715130235302,0.415050107328306,12.9405963610838,1.38629436111989,0.127505774586608,-0.0674300527427238,0.194935827329332,0.099367259092551,0.127505774586608,0,0,-0.0674300527427238,0.194935827329332,0
"351",132,0,"A","supermarket",3,39.3687058975294,2,29.8145991459023,13.1229019658431,16.6916971800592,0.559849793665707,0.440150206334293,0.424045203886587,0.792234691018634,-0.0213476041855794,-0.65736087106186,3.47916666666667,25.1316856628546,14.2925244342565,10.8391612285981,3,8.44986483725033,21.7790854955092,0.387980700061657,12.9405963610838,0,0.440208499829329,0.314048049417723,0.126160450411606,0.099367259092551,0.440208499829329,0,0.314048049417723,0,0.126160450411606,0
"352",133,0,"A","convenience",5,81.3269706809893,3,23.8339931771625,16.2653941361979,7.56859904096463,0.317554804379855,0.682445195620145,0.0457573541585396,-0.293871040711293,0.35170324427584,0.540564509238737,2.44117647058824,23.4325508114896,13.4143934551163,10.0181573563732,4,9.25174110190873,16.0060886683641,0.578013860450162,14.2925244342565,0.22314355131421,0.564228030753632,0.398143654778797,0.166084375974835,-0.0634083648159725,0.564228030753632,0,0.398143654778797,0,0.166084375974835,0
"353",133,0,"A","hypermarket",5,124.953818451082,4,37.9168361406773,24.9907636902164,12.9260724504609,0.340905881558873,0.659094118441127,0.78391493735247,0.417381988989913,1.21636927650468,0.364709231100007,2.44117647058824,23.4325508114896,13.4143934551163,10.0181573563732,8,6.49317700501312,12.8735154135211,0.504382586763622,14.2925244342565,-0.470003629245735,1.34775437015936,1.08022310658352,0.267531263575836,-0.0634083648159725,1.34775437015936,0,1.08022310658352,0,0.267531263575836,0
"354",133,0,"A","supermarket",3,103.948374980657,3,52.3021627042908,34.6494583268855,17.6527043774053,0.337513851524864,0.662486148475136,1.41962198460324,0.852096410749962,1.76324675775739,0.410737254021205,2.44117647058824,23.4325508114896,13.4143934551163,10.0181573563732,3,13.1229019658431,29.8145991459023,0.440150206334293,14.2925244342565,0,0.9709231473332,0.562039544342023,0.408883602991177,-0.0634083648159725,0.9709231473332,0,0.562039544342023,0,0.408883602991177,0
"355",134,0,"A","convenience",2,70.341450754819,2,51.6224876255729,35.1707253774095,16.4517622481634,0.318693712854191,0.681306287145809,1.3869725881818,0.767435910591081,1.79287633116413,0.526501016421327,3.8695652173913,27.9432106051473,15.3150498352393,12.6281607699079,5,16.2653941361979,23.8339931771625,0.682445195620145,13.4143934551163,-0.916290731874155,0.771174279365184,0.772844537844831,-0.0016702584796463,0.13250772536996,0.771174279365184,0,0.772844537844831,0,0,-0.0016702584796463
"356",134,0,"A","hypermarket",4,41.3779954940943,2,16.1424575024284,10.3444988735236,5.79795862890488,0.359174470679736,0.640825529320264,-0.687950132622122,-0.627374734460852,-0.364709231100007,0.23073813137486,3.8695652173913,27.9432106051473,15.3150498352393,12.6281607699079,5,24.9907636902164,37.9168361406773,0.659094118441127,13.4143934551163,-0.22314355131421,-0.882051435607023,-0.853942325933352,-0.0281091096736715,0.13250772536996,0,-0.882051435607023,0,-0.853942325933352,0,-0.0281091096736715
"357",134,0,"A","supermarket",3,36.2783063104025,2,27.9159829556011,12.0927687701342,15.8232141854669,0.566815584127305,0.433184415872695,0.268491303674074,0.695697957603895,-0.131503359758096,-0.68024338621207,3.8695652173913,27.9432106051473,15.3150498352393,12.6281607699079,3,34.6494583268855,52.3021627042908,0.662486148475136,13.4143934551163,0,-1.05267444115966,-0.627838331519892,-0.424836109639765,0.13250772536996,0,-1.05267444115966,0,-0.627838331519892,0,-0.424836109639765
"358",135,0,"A","convenience",2,20.6623824352501,1,15.2897398383357,10.3311912176251,4.95854862071058,0.324305624107358,0.675694375892642,-0.783914937352469,-0.75927417194684,-0.37123529457812,0.491785417737352,3.375,24.0625198654016,14.2403099644129,9.82220990098865,2,35.1707253774095,51.6224876255729,0.681306287145809,15.3150498352393,0,-1.22504647835705,-1.21677537960366,-0.0082710987533911,-0.072759321383661,0,-1.22504647835705,0,-1.21677537960366,0,-0.0082710987533911
"359",135,0,"A","hypermarket",2,55.6322854870361,2,44.6035874221706,27.816142743518,16.7874446786526,0.37636983141648,0.62363016858352,0.972302172620958,0.809041137602337,1.37118818063164,0.168512578877109,3.375,24.0625198654016,14.2403099644129,9.82220990098865,4,10.3444988735236,16.1424575024284,0.640825529320264,15.3150498352393,-0.693147180559945,0.989161657792331,1.01636137840209,-0.0271997206097593,-0.072759321383661,0.989161657792331,0,1.01636137840209,0,0,-0.0271997206097593
"360",135,0,"A","supermarket",2,51.0403579068603,2,56.8752567353659,25.5201789534302,31.3550777819357,0.551295582327256,0.448704417672744,2.01604165272639,1.48989045629275,1.24233788717318,-0.597942432572189,3.375,24.0625198654016,14.2403099644129,9.82220990098865,3,12.0927687701342,27.9159829556011,0.433184415872695,15.3150498352393,-0.405465108108164,0.746861819081403,0.711661000694833,0.0352008183865706,-0.072759321383661,0.746861819081403,0,0.711661000694833,0,0.0352008183865706,0
"361",136,1,"A","hypermarket",7,38.1502751964883,4,17.6101600491841,5.45003931378404,12.1601207354,0.690517332121774,0.309482667878226,-0.519508300572686,0.358198663696788,-1.40311032880213,-1.24233788717318,1.55555555555556,18.720388331761,9.72694593369226,8.9934423980687,2,27.816142743518,44.6035874221706,0.62363016858352,14.2403099644129,1.25276296849537,-1.62999370421032,-0.929338280259425,-0.7006554239509,-0.381176707413295,0,-1.62999370421032,0,-0.929338280259425,0,-0.7006554239509
"362",136,1,"A","supermarket",5,33.1928958248839,3,18.3866877956316,6.63857916497678,11.7481086306548,0.638946435662327,0.361053564337673,-0.444149768164095,0.306631219908843,-1.06449476894749,-0.992060767351689,1.55555555555556,18.720388331761,9.72694593369226,8.9934423980687,2,25.5201789534302,56.8752567353659,0.448704417672744,14.2403099644129,0.916290731874155,-1.34657151132084,-1.12923347788698,-0.217338033433862,-0.381176707413295,0,-1.34657151132084,0,-1.12923347788698,0,-0.217338033433862
"363",137,0,"A","convenience",8,106.966528877162,5,22.3185035803181,13.3708161096452,8.94768747067286,0.400908933633146,0.599091066366854,-0.119209362867892,-0.0824277505992481,0.00304943085097285,0.0518634853275039,3.11904761904762,22.3234617964564,13.3216407374303,9.00182105902614,2,10.3311912176251,15.2897398383357,0.675694375892642,14.2403099644129,1.38629436111989,0.257906836806407,0.37823408672816,-0.120327249921754,-0.0666868368986036,0.257906836806407,0,0.37823408672816,0,0,-0.120327249921754
"364",137,0,"A","hypermarket",1,12.4913273199359,1,57.2800214064773,12.4913273199359,44.7886940865414,0.781925233035556,0.218074766964444,2.18081530216827,2.44218804912531,-0.0824277505992481,-1.73508889577708,3.11904761904762,22.3234617964564,13.3216407374303,9.00182105902614,7,5.45003931378404,17.6101600491841,0.309482667878226,9.72694593369226,-1.94591014905531,0.829411766915035,1.17947588536224,-0.350064118447206,0.314489870514692,0.829411766915035,0,1.17947588536224,0,0,-0.350064118447206
"365",137,0,"A","supermarket",2,26.9477345317984,1,17.0401204453083,13.4738672658992,3.5662531794091,0.209285679103929,0.790714320896071,-0.605251102854757,-1.15479305334367,0.0152477214351116,1.16675579741459,3.11904761904762,22.3234617964564,13.3216407374303,9.00182105902614,5,6.63857916497678,18.3866877956316,0.361053564337673,9.72694593369226,-0.916290731874155,0.70785409194888,-0.0760563236395311,0.783910415588411,0.314489870514692,0.70785409194888,0,0,-0.0760563236395311,0.783910415588411,0
"366",138,1,"A","convenience",3,44.2560917388713,2,22.3718376050238,14.7520305796238,7.6198070254,0.340598173468277,0.659401826531723,-0.106933357875919,-0.281158533461592,0.149982288641489,0.37123529457812,2.96363636363636,18.1364532316061,11.0561696185098,7.08028361309634,8,13.3708161096452,22.3185035803181,0.599091066366854,13.3216407374303,-0.980829253011726,0.0983063101124895,0.00238682671070123,0.0959194834017882,-0.186401227343506,0.0983063101124895,0,0.00238682671070123,0,0.0959194834017882,0
"367",138,1,"A","hypermarket",6,84.9342414376838,4,26.5002077014651,14.1557069062806,12.3445007951845,0.465826567634864,0.534173432365136,0.174701907813062,0.397501654246098,0.0763096490578105,-0.187100917864167,2.96363636363636,18.1364532316061,11.0561696185098,7.08028361309634,1,12.4913273199359,57.2800214064773,0.218074766964444,13.3216407374303,1.79175946922805,0.125083268608608,-0.770799325616156,0.895882594224764,-0.186401227343506,0.125083268608608,0,0,-0.770799325616156,0.895882594224764,0
"368",138,1,"A","supermarket",2,13.8990446108352,1,10.6378609221429,6.94952230541758,3.68833861672528,0.346718070833954,0.653281929166046,-1.56839781312538,-1.09730958401092,-1.00208673664005,0.338756481747074,2.96363636363636,18.1364532316061,11.0561696185098,7.08028361309634,2,13.4738672658992,17.0401204453083,0.790714320896071,13.3216407374303,0,-0.662079127180752,-0.471151167212797,-0.190927959967955,-0.186401227343506,0,-0.662079127180752,0,-0.471151167212797,0,-0.190927959967955
"369",139,0,"A","convenience",5,53.1589744388715,3,18.6648897123523,10.6317948877743,8.033094824578,0.430385335695916,0.569614664304084,-0.410737254021205,-0.205754136481758,-0.293871040711293,-0.0518634853275038,2.75,23.0185880830201,14.4420089935762,8.57657908944392,3,14.7520305796238,22.3718376050238,0.659401826531723,11.0561696185098,0.51082562376599,-0.327531710471058,-0.181158714529031,-0.146372995942026,0.267152642097733,0,-0.327531710471058,0,-0.181158714529031,0,-0.146372995942026
"370",139,0,"A","hypermarket",2,13.168317699198,1,17.1316867286805,6.584158849599,10.5475278790815,0.615673637168702,0.384326362831298,-0.597942432572189,0.168512578877109,-1.08624127025625,-0.887711675785546,2.75,23.0185880830201,14.4420089935762,8.57657908944392,6,14.1557069062806,26.5002077014651,0.534173432365136,11.0561696185098,-1.09861228866811,-0.765451268017596,-0.436222796907933,-0.329228471109663,0.267152642097733,0,-0.765451268017596,0,-0.436222796907933,0,-0.329228471109663
"371",139,0,"A","supermarket",1,27.9839959730876,1,53.2755389611702,27.9839959730876,25.2915429880826,0.474730870512944,0.525269129487056,1.47163591576381,1.25564215005306,1.41962198460324,-0.224479227931965,2.75,23.0185880830201,14.4420089935762,8.57657908944392,2,6.94952230541758,10.6378609221429,0.653281929166046,11.0561696185098,-0.693147180559945,1.39295985019467,1.61105787197044,-0.218098021775766,0.267152642097733,1.39295985019467,0,1.61105787197044,0,0,-0.218098021775766
"372",140,0,"A","convenience",3,59.7363808549794,2,28.4441771928687,19.9121269516598,8.53205024120887,0.29995770956412,0.70004229043588,0.313029950564794,-0.137657703346166,0.800609646835189,0.65736087106186,3.09523809523809,23.9833978729855,11.3012578552246,12.6821400177608,5,10.6317948877743,18.6648897123523,0.569614664304084,14.4420089935762,-0.51082562376599,0.627479911425964,0.421299267981315,0.206180643444649,-0.245227216621448,0.627479911425964,0,0.421299267981315,0,0.206180643444649,0
"373",140,0,"A","hypermarket",3,58.5846431848693,2,21.993903524708,19.5282143949564,2.46568912975156,0.112107845111787,0.887892154888213,-0.162329698622525,-1.45385900164267,0.743100355273569,1.61156808143422,3.09523809523809,23.9833978729855,11.3012578552246,12.6821400177608,2,6.584158849599,17.1316867286805,0.384326362831298,14.4420089935762,0.405465108108164,1.0871937221855,0.249835528597611,0.837358193587893,-0.245227216621448,1.0871937221855,0,0.249835528597611,0,0.837358193587893,0
"374",141,0,"A","hypermarket",6,120.170095944476,4,30.439452182618,20.0283493240793,10.4111028585387,0.342026617170324,0.657973382829676,0.498679957779058,0.149982288641489,0.809041137602337,0.358198663696788,1.96,20.7480515033472,11.740559615683,9.00749188766424,3,19.5282143949564,21.993903524708,0.887892154888213,11.3012578552246,0.693147180559945,0.0252884242220164,0.324974233760424,-0.299685809538407,0.0381354465536297,0.0252884242220164,0,0.324974233760424,0,0,-0.299685809538407
"375",141,0,"A","supermarket",3,45.0368929952619,2,30.3586116165388,15.0122976650873,15.3463139514515,0.505501178554922,0.494498821445078,0.484914175861897,0.64980980423092,0.193311106738607,-0.410737254021205,1.96,20.7480515033472,11.740559615683,9.00749188766424,1,27.9839959730876,53.2755389611702,0.525269129487056,14.4420089935762,1.09861228866811,-0.622763064823142,-0.562397073719256,-0.0603659911038857,-0.207091770067818,0,-0.622763064823142,0,-0.562397073719256,0,-0.0603659911038857
"376",142,0,"A","convenience",5,77.9001892681209,3,21.3790656945203,15.5800378536242,5.79902784089608,0.271247954599926,0.728752045400074,-0.199528759969279,-0.61996655641042,0.274819406369392,0.817530539431769,2.75609756097561,19.405215972035,11.4272075382605,7.97800843377456,3,19.9121269516598,28.4441771928687,0.70004229043588,11.3012578552246,0.51082562376599,-0.245338470611823,-0.285531266869632,0.0401927962578089,0.0110831039497961,0,-0.245338470611823,0,-0.285531266869632,0.0401927962578089,0
"377",142,0,"A","hypermarket",5,77.1861274565079,3,20.5184424729087,15.4372254913016,5.08121698160708,0.247641456622062,0.752358543377938,-0.262173934554863,-0.719197134501547,0.249570249605276,0.982133541198528,2.75609756097561,19.405215972035,11.4272075382605,7.97800843377456,6,20.0283493240793,30.439452182618,0.657973382829676,11.740559615683,-0.182321556793955,-0.260366903810942,-0.394415421660595,0.134048517849653,-0.0270523426038336,0,-0.260366903810942,0,-0.394415421660595,0.134048517849653,0
"378",142,0,"A","supermarket",6,34.7120506358785,3,12.7157632814487,5.78534177264642,6.93042150880231,0.545025992966795,0.454974007033205,-1.14299332485803,-0.37123529457812,-1.29695345587876,-0.590665563873107,2.75609756097561,19.405215972035,11.4272075382605,7.97800843377456,3,15.0122976650873,30.3586116165388,0.494498821445078,11.740559615683,0.693147180559945,-0.953542271542879,-0.870237793728955,-0.0833044778139236,-0.0270523426038336,0,-0.953542271542879,0,-0.870237793728955,0,-0.0833044778139236
"379",143,0,"A","convenience",7,70.7400893788346,4,18.7383434274567,10.1057270541192,8.63261637333742,0.460692611743274,0.539307388256726,-0.397501654246098,-0.100801508670525,-0.417381988989913,-0.156153017746606,4.125,25.4481154309178,14.2247146619829,11.223400768935,5,15.5800378536242,21.3790656945203,0.728752045400074,11.4272075382605,0.336472236621213,-0.43288817186404,-0.131840329444465,-0.301047842419575,0.218983782804911,0,-0.43288817186404,0,-0.131840329444465,0,-0.301047842419575
"380",143,0,"A","hypermarket",4,41.5486377101948,2,14.5922912124661,10.3871594275487,4.20513178491738,0.288174881085498,0.711825118914502,-0.860897672118606,-0.952916057743952,-0.345222629722377,0.743100355273569,4.125,25.4481154309178,14.2247146619829,11.223400768935,5,15.4372254913016,20.5184424729087,0.752358543377938,11.4272075382605,-0.22314355131421,-0.396211459404296,-0.340830724414607,-0.0553807349896881,0.218983782804911,0,-0.396211459404296,0,-0.340830724414607,0,-0.0553807349896881
"381",143,0,"A","supermarket",2,7.9275368203857,1,7.995172025403,3.96376841019285,4.03140361521015,0.504229752956059,0.495770247043941,-2.33650917092313,-1.03278790953677,-1.82416903939623,-0.397501654246098,4.125,25.4481154309178,14.2247146619829,11.223400768935,6,5.78534177264642,12.7157632814487,0.454974007033205,11.4272075382605,-1.09861228866811,-0.378132246509787,-0.464004564394553,0.085872317884765,0.218983782804911,0,-0.378132246509787,0,-0.464004564394553,0.085872317884765,0
"382",144,0,"A","convenience",6,68.1142154955544,4,23.5079441656126,11.3523692492591,12.1555749163535,0.517083707138232,0.482916292861768,0.0152477214351116,0.35170324427584,-0.218229105959093,-0.457652740054266,3.07317073170732,31.3539978733184,16.8533407853644,14.500657087954,7,10.1057270541192,18.7383434274567,0.539307388256726,14.2247146619829,-0.154150679827258,0.116324168366546,0.22676653840286,-0.110442370036314,0.169567982440321,0.116324168366546,0,0.22676653840286,0,0,-0.110442370036314
"383",145,0,"A","convenience",5,40.086511092791,3,18.1883472315967,8.0173022185582,10.1710450130385,0.559206665868431,0.440793334131569,-0.484914175861896,0.137657703346166,-0.792234691018634,-0.642295608331882,3.69444444444444,26.9520464850939,15.4404532956228,11.5115931894711,6,11.3523692492591,23.5079441656126,0.482916292861768,16.8533407853644,-0.182321556793955,-0.347824483007946,-0.256557286597431,-0.0912671964105142,-0.0875580006494867,0,-0.347824483007946,0,-0.256557286597431,0,-0.0912671964105142
"384",145,0,"A","hypermarket",2,17.6691963143585,1,9.1019803576637,8.83459815717925,0.267382200484447,0.029376266480219,0.970623733519781,-1.85735727602887,-2.81576134305213,-0.612592247773451,2.44218804912531,3.69444444444444,26.9520464850939,15.4404532956228,11.5115931894711,4,10.3871594275487,14.5922912124661,0.711825118914502,14.2247146619829,-0.693147180559945,-0.161894751206922,-0.472001378559579,0.310106627352656,0.0820099817908342,0,-0.161894751206922,0,-0.472001378559579,0.310106627352656,0
"385",145,0,"A","supermarket",2,30.996655783673,2,45.8086718874983,15.4983278918365,30.3103439956618,0.661672621072733,0.338327378927267,1.02244708911225,1.43653001614747,0.268491303674074,-1.10851398524045,3.69444444444444,26.9520464850939,15.4404532956228,11.5115931894711,2,3.96376841019285,7.995172025403,0.495770247043941,14.2247146619829,0,1.36353694866003,1.7456355530412,-0.382098604381176,0.0820099817908342,1.36353694866003,0,1.7456355530412,0,0,-0.382098604381176
"386",146,0,"A","convenience",2,17.2187068694641,1,15.6724864023272,8.60935343473205,7.06313296759515,0.450670862700276,0.549329137299724,-0.75116270105806,-0.35170324427584,-0.64980980423092,-0.131503359758096,2.94736842105263,24.9298319201242,14.8350005831321,10.0948313369921,5,8.0173022185582,18.1883472315967,0.440793334131569,15.4404532956228,-0.916290731874155,0.0712472373679063,-0.148874410475229,0.220121647843134,-0.0400016096398272,0.0712472373679063,0,0,-0.148874410475229,0.220121647843134,0
"387",146,0,"A","hypermarket",3,46.3128761944844,2,26.5811677882448,15.4376253981615,11.1435423900833,0.419226968463418,0.580773031536582,0.180897936502727,0.262173934554864,0.255867011380554,-0.0213476041855794,2.94736842105263,24.9298319201242,14.8350005831321,10.0948313369921,2,8.83459815717925,9.1019803576637,0.970623733519781,15.4404532956228,0.405465108108164,0.558132115634134,1.07171097559951,-0.513578859965373,-0.0400016096398272,0.558132115634134,0,1.07171097559951,0,0,-0.513578859965373
"388",146,0,"A","supermarket",2,92.2106858419672,2,51.1817627301207,46.1053429209836,5.0764198091371,0.0991841534631164,0.900815846536884,1.35573819633139,-0.727118633914366,2.44218804912531,1.76324675775739,2.94736842105263,24.9298319201242,14.8350005831321,10.0948313369921,2,15.4983278918365,45.8086718874983,0.338327378927267,15.4404532956228,0,1.09019670162986,0.110909856196123,0.979286845433741,-0.0400016096398272,1.09019670162986,0,0.110909856196123,0,0.979286845433741,0
"389",147,0,"A","convenience",4,43.8750573170459,2,15.6910346084624,10.9687643292615,4.72227027920088,0.300953404095744,0.699046595904256,-0.743100355273569,-0.817530539431769,-0.268491303674074,0.642295608331882,2.92307692307692,27.3016342711456,14.2790986344041,13.0225356367415,2,8.60935343473205,15.6724864023272,0.549329137299724,14.8350005831321,0.693147180559945,0.242202406105306,0.00118278864743315,0.241019617457873,-0.0381924589714631,0.242202406105306,0,0.00118278864743315,0,0.241019617457873,0
"390",147,0,"A","hypermarket",5,43.1139914703676,3,17.171880602371,8.62279829407353,8.54908230829743,0.497853584371944,0.502146415628056,-0.590665563873107,-0.125353993003572,-0.634817504842393,-0.364709231100007,2.92307692307692,27.3016342711456,14.2790986344041,13.0225356367415,3,15.4376253981615,26.5811677882448,0.580773031536582,14.8350005831321,0.51082562376599,-0.58239807723495,-0.436929789870807,-0.145468287364144,-0.0381924589714631,0,-0.58239807723495,0,-0.436929789870807,0,-0.145468287364144
"391",148,0,"A","convenience",5,42.5694092354391,3,21.8107048699167,8.51388184708782,13.2968230228288,0.609646643798709,0.390353356201291,-0.174701907813063,0.450890977624869,-0.68024338621207,-0.852096410749962,4.04838709677419,24.0769618884247,13.9094683143212,10.1674935741035,4,10.9687643292615,15.6910346084624,0.699046595904256,14.2790986344041,0.22314355131421,-0.25335363721261,0.329311393149116,-0.582665030361725,-0.0262270521438599,0,-0.25335363721261,0.329311393149116,0,0,-0.582665030361725
"392",148,0,"A","hypermarket",6,98.3517364594558,4,23.2863025547704,16.391956076576,6.8943464781944,0.296068749513952,0.703931250486048,0.00304943085097285,-0.37777720735861,0.390910020387,0.687950132622122,4.04838709677419,24.0769618884247,13.9094683143212,10.1674935741035,5,8.62279829407353,17.171880602371,0.502146415628056,14.2790986344041,0.182321556793955,0.642381071290258,0.304592117224022,0.337788954066236,-0.0262270521438599,0.642381071290258,0,0.304592117224022,0,0.337788954066236,0
"393",148,0,"A","supermarket",3,19.3017067425257,2,23.5562456422485,6.43390224750857,17.12234339474,0.726870642070006,0.273129357929994,0.0213476041855796,0.817530539431769,-1.15479305334367,-1.3869725881818,4.04838709677419,24.0769618884247,13.9094683143212,10.1674935741035,2,46.1053429209836,51.1817627301207,0.900815846536884,14.8350005831321,0.405465108108164,-1.96934760620174,-0.775992278875165,-1.19335532732658,-0.064419511115323,0,-1.96934760620174,0,-0.775992278875165,0,-1.19335532732658
"394",149,1,"A","convenience",1,17.9477011563927,1,54.8534997284878,17.9477011563927,36.9057985720951,0.672806635032775,0.327193364967225,1.76324675775739,1.85735727602887,0.533519572638233,-1.14299332485803,3.02941176470588,23.2674708837465,11.8655780206003,11.4018928631462,5,8.51388184708782,21.8107048699167,0.390353356201291,13.9094683143212,-1.6094379124341,0.745764047626881,0.922265091779007,-0.176501044152126,-0.158928176790859,0.745764047626881,0,0.922265091779007,0,0,-0.176501044152126
"395",149,1,"A","hypermarket",5,84.8013037635691,3,18.0813235421665,16.9602607527138,1.12106278945268,0.0620011464779286,0.937998853522071,-0.491785417737352,-2.01604165272639,0.424045203886587,2.01604165272639,3.02941176470588,23.2674708837465,11.8655780206003,11.4018928631462,6,16.391956076576,23.2863025547704,0.703931250486048,13.9094683143212,-0.182321556793955,0.0340822734476189,-0.252985757470102,0.287068030917721,-0.158928176790859,0.0340822734476189,0,0,-0.252985757470102,0.287068030917721,0
"396",149,1,"A","supermarket",6,58.8167054506068,4,27.5344335247064,9.80278424176779,17.7316492829386,0.643980900025713,0.356019099974287,0.23700608688691,0.878703530709003,-0.464435492232974,-1.04324036496053,3.02941176470588,23.2674708837465,11.8655780206003,11.4018928631462,3,6.43390224750857,23.5562456422485,0.273129357929994,13.9094683143212,0.693147180559945,0.421085216040763,0.156046356545085,0.265038859495677,-0.158928176790859,0.421085216040763,0,0.156046356545085,0,0.265038859495677,0
"397",150,0,"A","convenience",3,36.4068983790582,2,27.9977957368828,12.1356327930194,15.8621629438634,0.566550420359251,0.433449579640749,0.287508979067856,0.711320509981954,-0.119209362867892,-0.672576832115565,2.82051282051282,26.6726536688825,16.6478351590815,10.024818509801,1,17.9477011563927,54.8534997284878,0.327193364967225,11.8655780206003,1.09861228866811,-0.391316053524066,-0.672540206734075,0.281224153210009,0.338638582353007,0,-0.391316053524066,0,-0.672540206734075,0.281224153210009,0
